"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Stanislaus,37,118949,118949.0,Male Population 15-44 Years Old,2019,1435,478.3,Cases,2018-2020,100000,402.1,Crude Case Rate,,,381.3,422.9,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Humboldt,38,28315,28315.0,Male Population 15-44 Years Old,2019,351,117.0,Cases,2018-2020,100000,413.2,Crude Case Rate,,,370.0,456.4,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,San Bernardino,39,472194,472194.0,Male Population 15-44 Years Old,2019,5891,1963.7,Cases,2018-2020,100000,415.9,Crude Case Rate,,,405.2,426.5,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,San Joaquin,40,163399,163399.0,Male Population 15-44 Years Old,2019,2123,707.7,Cases,2018-2020,100000,433.1,Crude Case Rate,,,414.7,451.5,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Inyo,41,2924,2924.0,Male Population 15-44 Years Old,2019,38,12.7,Cases,2018-2020,100000,433.2,Crude Case Rate,,,306.6,594.6,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Butte,42,48899,48899.0,Male Population 15-44 Years Old,2019,657,219.0,Cases,2018-2020,100000,447.9,Crude Case Rate,,,413.6,482.1,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Merced,43,64704,64704.0,Male Population 15-44 Years Old,2019,887,295.7,Cases,2018-2020,100000,457.0,Crude Case Rate,,,426.9,487.0,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Fresno,44,224570,224570.0,Male Population 15-44 Years Old,2019,3114,1038.0,Cases,2018-2020,100000,462.2,Crude Case Rate,,,446.0,478.5,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Contra Costa,45,218895,218895.0,Male Population 15-44 Years Old,2019,3153,1051.0,Cases,2018-2020,100000,480.1,Crude Case Rate,,,463.4,496.9,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,San Diego,46,717724,717724.0,Male Population 15-44 Years Old,2019,10346,3448.7,Cases,2018-2020,100000,480.5,Crude Case Rate,,,471.2,489.8,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Kern,47,212995,212995.0,Male Population 15-44 Years Old,2019,3155,1051.7,Cases,2018-2020,100000,493.8,Crude Case Rate,,,476.5,511.0,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Solano,48,89892,89892.0,Male Population 15-44 Years Old,2019,1371,457.0,Cases,2018-2020,100000,508.4,Crude Case Rate,,,481.5,535.3,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,CALIFORNIA,,8338339,8338339.0,Male Population 15-44 Years Old,2019,132573,44191.0,Cases,2018-2020,100000,530.0,Crude Case Rate,,,527.1,532.8,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Yuba,49,16516,16516.0,Male Population 15-44 Years Old,2019,273,91.0,Cases,2018-2020,100000,551.0,Crude Case Rate,,,485.6,616.3,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Lake,50,11322,11322.0,Male Population 15-44 Years Old,2019,201,67.0,Cases,2018-2020,100000,591.8,Crude Case Rate,,,510.0,673.6,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Alameda,51,351011,351011.0,Male Population 15-44 Years Old,2019,6406,2135.3,Cases,2018-2020,100000,608.3,Crude Case Rate,,,593.4,623.2,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Sacramento,52,325903,325903.0,Male Population 15-44 Years Old,2019,6062,2020.7,Cases,2018-2020,100000,620.0,Crude Case Rate,,,604.4,635.6,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Los Angeles,53,2151807,2151807.0,Male Population 15-44 Years Old,2019,48315,16105.0,Cases,2018-2020,100000,748.4,Crude Case Rate,,,741.8,755.1,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,San Francisco,54,200506,200506.0,Male Population 15-44 Years Old,2019,10853,3617.7,Cases,2018-2020,100000,1804.3,Crude Case Rate,,,1770.3,1838.2,2020,STD-6.2,194.8,N,,,,
2022,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Alpine,,162,162.0,Male Population 15-44 Years Old,2019,,,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,STD-6.2,194.8,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Siskiyou,1,44000,44000.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Glenn,2,29072,29072.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Del Norte,3,27207,27207.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Inyo,4,18463,18463.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Plumas,5,18450,18450.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Mariposa,6,17842,17842.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Mono,7,13585,13585.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Trinity,8,13374,13374.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Modoc,9,9458,9458.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sierra,10,3127,3127.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Alpine,11,1123,1123.0,Population,2019,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,IID-29,1.0,Y,,,3,Rates for zero events have not been calculated.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Humboldt,12,133820,133820.0,Population,2019,1,0.3,Cases,2018-2020,100000,0.2,Crude Case Rate,,,0.0,1.4,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Nevada,13,97808,97808.0,Population,2019,1,0.3,Cases,2018-2020,100000,0.3,Crude Case Rate,,,0.0,1.9,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Yuba,14,78061,78061.0,Population,2019,1,0.3,Cases,2018-2020,100000,0.4,Crude Case Rate,,,0.0,2.4,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,El Dorado,15,188818,188818.0,Population,2019,3,1.0,Cases,2018-2020,100000,0.5,Crude Case Rate,,,0.1,1.5,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Tuolumne,16,52557,52557.0,Population,2019,1,0.3,Cases,2018-2020,100000,0.6,Crude Case Rate,,,0.0,3.5,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Shasta,17,177620,177620.0,Population,2019,4,1.3,Cases,2018-2020,100000,0.8,Crude Case Rate,,,0.2,1.9,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Amador,18,37724,37724.0,Population,2019,1,0.3,Cases,2018-2020,100000,0.9,Crude Case Rate,,,0.0,4.9,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Lake,19,64080,64080.0,Population,2019,2,0.7,Cases,2018-2020,100000,1.0,Crude Case Rate,,,0.1,3.8,2020,IID-29,1.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Placer,20,394626,394626.0,Population,2019,18,6.0,Cases,2018-2020,100000,1.5,Crude Case Rate,,,0.9,2.4,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Santa Cruz,21,272185,272185.0,Population,2019,12,4.0,Cases,2018-2020,100000,1.5,Crude Case Rate,,,0.8,2.6,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Mendocino,22,88125,88125.0,Population,2019,4,1.3,Cases,2018-2020,100000,1.5,Crude Case Rate,,,0.4,3.9,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Tehama,23,65163,65163.0,Population,2019,3,1.0,Cases,2018-2020,100000,1.5,Crude Case Rate,,,0.3,4.5,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Colusa,24,22045,22045.0,Population,2019,1,0.3,Cases,2018-2020,100000,1.5,Crude Case Rate,,,0.0,8.4,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Butte,25,214532,214532.0,Population,2019,10,3.3,Cases,2018-2020,100000,1.6,Crude Case Rate,,,0.7,2.9,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Benito,26,62051,62051.0,Population,2019,3,1.0,Cases,2018-2020,100000,1.6,Crude Case Rate,,,0.3,4.7,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Luis Obispo,27,277276,277276.0,Population,2019,14,4.7,Cases,2018-2020,100000,1.7,Crude Case Rate,,,0.9,2.8,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sonoma,28,495058,495058.0,Population,2019,29,9.7,Cases,2018-2020,100000,2.0,Crude Case Rate,,,1.3,2.8,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Marin,29,260969,260969.0,Population,2019,17,5.7,Cases,2018-2020,100000,2.2,Crude Case Rate,,,1.3,3.5,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Calaveras,30,44403,44403.0,Population,2019,3,1.0,Cases,2018-2020,100000,2.3,Crude Case Rate,,,0.5,6.6,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Lassen,31,28972,28972.0,Population,2019,2,0.7,Cases,2018-2020,100000,2.3,Crude Case Rate,,,0.3,8.3,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Stanislaus,32,554212,554212.0,Population,2019,40,13.3,Cases,2018-2020,100000,2.4,Crude Case Rate,,,1.7,3.3,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Napa,33,139874,139874.0,Population,2019,10,3.3,Cases,2018-2020,100000,2.4,Crude Case Rate,,,1.1,4.4,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Madera,34,157686,157686.0,Population,2019,12,4.0,Cases,2018-2020,100000,2.5,Crude Case Rate,,,1.3,4.4,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Riverside,35,2428464,2428464.0,Population,2019,187,62.3,Cases,2018-2020,100000,2.6,Crude Case Rate,,,2.2,2.9,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Kings,36,153522,153522.0,Population,2019,12,4.0,Cases,2018-2020,100000,2.6,Crude Case Rate,,,1.3,4.6,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Bernardino,37,2176150,2176150.0,Population,2019,177,59.0,Cases,2018-2020,100000,2.7,Crude Case Rate,,,2.3,3.1,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Tulare,38,477731,477731.0,Population,2019,40,13.3,Cases,2018-2020,100000,2.8,Crude Case Rate,,,2.0,3.8,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Kern,39,909697,909697.0,Population,2019,80,26.7,Cases,2018-2020,100000,2.9,Crude Case Rate,,,2.3,3.6,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Ventura,40,844213,844213.0,Population,2019,74,24.7,Cases,2018-2020,100000,2.9,Crude Case Rate,,,2.3,3.7,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Yolo,41,220723,220723.0,Population,2019,19,6.3,Cases,2018-2020,100000,2.9,Crude Case Rate,,,1.7,4.5,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Merced,42,281592,281592.0,Population,2019,28,9.3,Cases,2018-2020,100000,3.3,Crude Case Rate,,,2.2,4.8,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sutter,43,102808,102808.0,Population,2019,11,3.7,Cases,2018-2020,100000,3.6,Crude Case Rate,,,1.8,6.4,2020,IID-29,1.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Fresno,44,1018437,1018437.0,Population,2019,120,40.0,Cases,2018-2020,100000,3.9,Crude Case Rate,,,3.2,4.6,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Monterey,45,443397,443397.0,Population,2019,53,17.7,Cases,2018-2020,100000,4.0,Crude Case Rate,,,3.0,5.2,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sacramento,46,1548760,1548760.0,Population,2019,190,63.3,Cases,2018-2020,100000,4.1,Crude Case Rate,,,3.5,4.7,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Contra Costa,47,1147269,1147269.0,Population,2019,157,52.3,Cases,2018-2020,100000,4.6,Crude Case Rate,,,3.8,5.3,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,CALIFORNIA,,39761195,39761195.0,Population,2019,5914,1971.3,Cases,2018-2020,100000,5.0,Crude Case Rate,,,4.8,5.1,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Orange,48,3195197,3195197.0,Population,2019,497,165.7,Cases,2018-2020,100000,5.2,Crude Case Rate,,,4.7,5.6,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Santa Barbara,49,452066,452066.0,Population,2019,70,23.3,Cases,2018-2020,100000,5.2,Crude Case Rate,,,4.0,6.5,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Los Angeles,50,10210966,10210966.0,Population,2019,1613,537.7,Cases,2018-2020,100000,5.3,Crude Case Rate,,,5.0,5.5,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Joaquin,51,767935,767935.0,Population,2019,143,47.7,Cases,2018-2020,100000,6.2,Crude Case Rate,,,5.2,7.2,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Solano,52,439990,439990.0,Population,2019,88,29.3,Cases,2018-2020,100000,6.7,Crude Case Rate,,,5.3,8.2,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Diego,53,3346937,3346937.0,Population,2019,683,227.7,Cases,2018-2020,100000,6.8,Crude Case Rate,,,6.3,7.3,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Alameda,54,1668965,1668965.0,Population,2019,383,127.7,Cases,2018-2020,100000,7.6,Crude Case Rate,,,6.9,8.4,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Mateo,55,776002,776002.0,Population,2019,177,59.0,Cases,2018-2020,100000,7.6,Crude Case Rate,,,6.5,8.7,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Santa Clara,56,1960932,1960932.0,Population,2019,487,162.3,Cases,2018-2020,100000,8.3,Crude Case Rate,,,7.5,9.0,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Francisco,57,897114,897114.0,Population,2019,283,94.3,Cases,2018-2020,100000,10.5,Crude Case Rate,,,9.3,11.7,2020,IID-29,1.0,N,,,,
2022,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Imperial,58,188962,188962.0,Population,2019,150,50.0,Cases,2018-2020,100000,26.5,Crude Case Rate,,,22.2,30.7,2020,IID-29,1.0,N,,,,
2022,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,San Luis Obispo,1,7250,2416.7,Live Births,2018-2020,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,STD-8,9.6,Y,,,3,Rates for zero events have not been calculated.
2022,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Napa,2,3696,1232.0,Live Births,2018-2020,0,0.0,Cases,2018-2020,100000,,Crude Case Rate,,,,,2020,STD-8,9.6,Y,,,3,Rates for zero events have not been calculated.
